"","Pays","Sexe","Age","Taille"
"6867","Ireland","Girls",11.6,146.6
"6868","Ireland","Girls",14.3,162.8
"6869","Ireland","Girls",16.4,162.4
"6870","Ireland","Girls",11.9,157.8
"6871","Ireland","Girls",17.3,160.3
"6872","Ireland","Girls",14.9,161
"6873","Ireland","Girls",8.9,137.2
"6874","Ireland","Girls",11.6,146.7
"6875","Ireland","Girls",5.3,114.5
"6876","Ireland","Girls",6,117
"6877","Ireland","Girls",10.8,152.9
"6878","Ireland","Girls",11.6,151.2
"6879","Ireland","Girls",9.6,134.7
"6880","Ireland","Girls",7.7,130.6
"6881","Ireland","Girls",5.6,117.6
"6882","Ireland","Girls",14,159.1
"6883","Ireland","Girls",7.2,123.2
"6884","Ireland","Girls",12.3,149.2
"6885","Ireland","Girls",7,122.5
"6886","Ireland","Girls",8.3,132.1
"6887","Ireland","Girls",8,129.1
"6888","Ireland","Girls",12.1,151.5
"6889","Ireland","Girls",16.6,166.8
"6890","Ireland","Girls",11.1,153.1
"6891","Ireland","Girls",11.3,150.7
"6892","Ireland","Girls",14.2,161
"6893","Ireland","Girls",9.5,143.5
"6894","Ireland","Girls",16.4,170.3
"6895","Ireland","Girls",5.8,120.7
"6896","Ireland","Girls",17.2,161.8
"6897","Ireland","Girls",15.6,159
"6898","Ireland","Girls",17.3,163.6
"6899","Ireland","Girls",10.8,148
"6900","Ireland","Girls",10.2,141.8
"6901","Ireland","Girls",16.8,164.3
"6902","Ireland","Girls",7.2,124.4
"6903","Ireland","Girls",16.4,162.1
"6904","Ireland","Girls",16,168.7
"6905","Ireland","Girls",7.7,123.7
"6906","Ireland","Girls",8.3,129.7
"6907","Ireland","Girls",8.1,131.7
"6908","Ireland","Girls",5.4,113.8
"6909","Ireland","Girls",9.5,138.5
"6910","Ireland","Girls",5,112.5
"6911","Ireland","Girls",11.8,152.1
"6912","Ireland","Girls",7.1,124.8
"6913","Ireland","Girls",17.7,153.9
"6914","Ireland","Girls",6.4,120.7
"6915","Ireland","Girls",18,162.3
"6916","Ireland","Girls",7.3,128.1
"6917","Ireland","Girls",6.7,119.4
"6918","Ireland","Girls",6.4,122.6
"6919","Ireland","Girls",13.4,161.2
"6920","Ireland","Girls",18.7,158.4
"6921","Ireland","Girls",18.9,166.2
"6922","Ireland","Girls",10.5,143.3
"6923","Ireland","Girls",11.6,151.4
"6924","Ireland","Girls",18.4,164.5
"6925","Ireland","Girls",14.6,161
"6926","Ireland","Girls",8.9,131.7
"6927","Ireland","Girls",18.6,167.2
"6928","Ireland","Girls",11,151
"6929","Ireland","Girls",5.7,115.9
"6930","Ireland","Girls",12,153.3
"6931","Ireland","Girls",15.6,166.7
"6932","Ireland","Girls",18.5,165.2
"6933","Ireland","Girls",13.1,154.2
"6934","Ireland","Girls",7.6,124.9
"6935","Ireland","Girls",6.1,121.9
"6936","Ireland","Girls",13.6,153.1
"6937","Ireland","Girls",9.3,139.2
"6938","Ireland","Girls",13.7,152.7
"6939","Ireland","Girls",15.9,160.8
"6940","Ireland","Girls",8.4,134.8
"6941","Ireland","Girls",18.5,162
"6942","Ireland","Girls",11.4,147
"6943","Ireland","Girls",7,121.1
"6944","Ireland","Girls",8.7,132.8
"6945","Ireland","Girls",13,156.6
"6946","Ireland","Girls",8.3,131.9
"6947","Ireland","Girls",17.4,164.8
"6948","Ireland","Girls",17.7,160.4
"6949","Ireland","Girls",17.2,163
"6950","Ireland","Girls",11.2,149
"6951","Ireland","Girls",7.9,129.1
"6952","Ireland","Girls",12.9,163.6
"6953","Ireland","Girls",17.7,164.4
"6954","Ireland","Girls",9.8,145.3
"6955","Ireland","Girls",7,121.3
"6956","Ireland","Girls",17.3,166.7
"6957","Ireland","Girls",18.3,162.6
"6958","Ireland","Girls",6.6,122
"6959","Ireland","Girls",7.5,121.6
"6960","Ireland","Girls",17.5,163.3
"6961","Ireland","Girls",11.2,149.3
"6962","Ireland","Girls",7.3,126
"6963","Ireland","Girls",8,132.2
"6964","Ireland","Girls",8,132.4
"6965","Ireland","Girls",5.1,115.4
"6966","Ireland","Girls",8.1,134.1
"6967","Ireland","Girls",13.6,159.1
"6968","Ireland","Girls",11.3,152.8
"6969","Ireland","Girls",11.6,154.1
"6970","Ireland","Girls",5.2,118
"6971","Ireland","Girls",13.5,166.2
"6972","Ireland","Girls",10.7,145.6
"6973","Ireland","Girls",15.3,156.8
"6974","Ireland","Girls",16.2,161.7
"6975","Ireland","Girls",7.7,129.5
"6976","Ireland","Girls",7.7,133.3
"6977","Ireland","Girls",14.1,162.1
"6978","Ireland","Girls",12.8,156.9
"6979","Ireland","Girls",9.5,134.3
"6980","Ireland","Girls",8.6,133.2
"6981","Ireland","Girls",14.3,158.2
"6982","Ireland","Girls",10.7,145.1
"6983","Ireland","Girls",9,132.3
"6984","Ireland","Girls",13.5,161.6
"6985","Ireland","Girls",8.1,129.5
"6986","Ireland","Girls",16.9,162.6
"6987","Ireland","Girls",10,143.4
"6988","Ireland","Girls",18.5,160.1
"6989","Ireland","Girls",8.8,137.1
"6990","Ireland","Girls",7.8,129.7
"6991","Ireland","Girls",12.3,151.5
"6992","Ireland","Girls",5.2,113.7
"6993","Ireland","Girls",18.4,165.1
"6994","Ireland","Girls",16.1,164.8
"6995","Ireland","Girls",7.1,124.4
"6996","Ireland","Girls",10.9,149.4
"6997","Ireland","Girls",8.3,136.8
"6998","Ireland","Girls",8.9,133
"6999","Ireland","Girls",12.6,154.7
"7000","Ireland","Girls",8.6,135.8
"7001","Ireland","Girls",10.1,145.3
"7002","Ireland","Girls",12.9,156.5
"7003","Ireland","Girls",16.5,157.9
"7004","Ireland","Girls",6.6,122.6
"7005","Ireland","Girls",17.2,167.1
"7006","Ireland","Girls",10.6,139.5
"7007","Ireland","Girls",18.6,161.2
"7008","Ireland","Girls",13.3,158.8
"7009","Ireland","Girls",14.5,156.1
"7010","Ireland","Girls",11.8,153.9
"7011","Ireland","Girls",16.4,159.1
"7012","Ireland","Girls",10.9,144.5
"7013","Ireland","Girls",9.8,144.6
"7014","Ireland","Girls",10.6,146.3
"7015","Ireland","Girls",7.1,128.4
"7016","Ireland","Girls",16.8,167.1
"7017","Ireland","Girls",13.6,159.4
"7018","Ireland","Girls",11.7,152.1
"7019","Ireland","Girls",10.1,136.3
"7020","Ireland","Girls",9.3,132.1
"7021","Ireland","Girls",16.2,162.8
"7022","Ireland","Girls",12,152.5
"7023","Ireland","Girls",18,157.1
"7024","Ireland","Girls",12.4,156.9
"7025","Ireland","Girls",10.5,147
"7026","Ireland","Girls",17.7,162.4
"7027","Ireland","Girls",12.5,162.2
"7028","Ireland","Girls",10.1,146.3
"7029","Ireland","Girls",11.7,153.9
"7030","Ireland","Girls",14.2,156.3
"7031","Ireland","Girls",18.1,165.6
"7032","Ireland","Girls",12.6,159.5
"7033","Ireland","Girls",15.6,162.9
"7034","Ireland","Girls",15.7,157.6
"7035","Ireland","Girls",17.4,165.5
"7036","Ireland","Girls",10,142.4
"7037","Ireland","Girls",16.9,159.2
"7038","Ireland","Girls",18.3,158.8
"7039","Ireland","Girls",11.7,151.1
"7040","Ireland","Girls",12.4,155.5
"7041","Ireland","Girls",11.2,150.6
"7042","Ireland","Girls",11.3,150
"7043","Ireland","Girls",7.2,125.7
"7044","Ireland","Girls",16.7,162.8
"7045","Ireland","Girls",7.2,124.5
"7046","Ireland","Girls",9,132.4
"7047","Ireland","Girls",14.6,160.5
"7048","Ireland","Girls",17.4,162.3
"7049","Ireland","Girls",6.5,125.5
"7050","Ireland","Girls",13.6,160.1
"7051","Ireland","Girls",15.5,157.6
"7052","Ireland","Girls",14.3,160.7
"7053","Ireland","Girls",10.9,145.6
"7054","Ireland","Girls",13.1,161.1
"7055","Ireland","Girls",14.6,154.7
"7056","Ireland","Girls",18,160.1
"7057","Ireland","Girls",10.7,146.6
"7058","Ireland","Girls",8.6,133.1
"7059","Ireland","Girls",6.4,122.7
"7060","Ireland","Girls",10.1,145.3
"7061","Ireland","Girls",8.5,135.2
"7062","Ireland","Girls",6,119.3
"7063","Ireland","Girls",10.4,144
"7064","Ireland","Girls",12.3,157.2
"7065","Ireland","Girls",14.2,158.4
"7066","Ireland","Girls",11.5,151.3
"7067","Ireland","Girls",15,158.4
"7068","Ireland","Girls",9.6,143.3
"7069","Ireland","Girls",10,138.2
"7070","Ireland","Girls",9.4,140.6
"7071","Ireland","Girls",6.7,126.4
"7072","Ireland","Girls",10.2,145.1
"7073","Ireland","Girls",17.4,158.5
"7074","Ireland","Girls",15.1,163.2
"7075","Ireland","Girls",7.9,128.6
"7076","Ireland","Girls",19,169
"7077","Ireland","Girls",17.1,161.9
"7078","Ireland","Girls",11.3,148.3
"7079","Ireland","Girls",8.4,133.8
"7080","Ireland","Girls",13.9,159.6
"7081","Ireland","Girls",8.3,135.7
"7082","Ireland","Girls",12.2,153.4
"7083","Ireland","Girls",14.1,161.4
"7084","Ireland","Girls",8.4,132.4
"7085","Ireland","Girls",10.1,140.3
"7086","Ireland","Girls",8.4,131.6
"7087","Ireland","Girls",13.8,160.8
"7088","Ireland","Girls",18.8,167.2
"7089","Ireland","Girls",18.2,163.9
"7090","Ireland","Girls",12.3,155
"7091","Ireland","Girls",7.1,124.4
"7092","Ireland","Girls",16,161.5
"7093","Ireland","Girls",9.4,138.4
"7094","Ireland","Girls",10.9,157.4
"7095","Ireland","Girls",10.4,148.1
"7096","Ireland","Girls",12.2,151
"7097","Ireland","Girls",18.2,164.5
"7098","Ireland","Girls",8.6,133.7
"7099","Ireland","Girls",9.7,140.3
"7100","Ireland","Girls",7.6,127
"7101","Ireland","Girls",15.6,165.1
"7102","Ireland","Girls",11.7,152.5
"7103","Ireland","Girls",5,111.9
"7104","Ireland","Girls",12.1,159.8
"7105","Ireland","Girls",13.7,159.3
"7106","Ireland","Girls",17.3,161.1
"7107","Ireland","Girls",5.9,115.1
"7108","Ireland","Girls",5.8,118.8
"7109","Ireland","Girls",12.9,152.2
"7110","Ireland","Girls",11.2,150.1
"7111","Ireland","Girls",11.5,157.1
"7112","Ireland","Girls",16.5,160.5
"7113","Ireland","Girls",15.7,165.6
"7114","Ireland","Girls",5.5,116.8
"7115","Ireland","Girls",13.5,161.5
"7116","Ireland","Girls",6.5,126.5
"7117","Ireland","Girls",10.2,144
"7118","Ireland","Girls",14.4,161.8
"7119","Ireland","Girls",15,158.4
"7120","Ireland","Girls",7.4,126.1
"7121","Ireland","Girls",6.6,123.5
"7122","Ireland","Girls",19,162.9
"7123","Ireland","Girls",18.2,159
"7124","Ireland","Girls",7.9,126.1
"7125","Ireland","Girls",9,136.3
"7126","Ireland","Girls",7.8,130.3
"7127","Ireland","Girls",6.7,130.4
"7128","Ireland","Girls",9.8,145.3
"7129","Ireland","Girls",16.9,162
"7130","Ireland","Girls",12.2,155.7
"7131","Ireland","Girls",11.8,150.4
"7132","Ireland","Girls",5.2,113.8
"7133","Ireland","Girls",8.8,135.4
"7134","Ireland","Girls",14.9,165.3
"7135","Ireland","Girls",5.4,118.8
"7136","Ireland","Girls",8.3,130.6
"7137","Ireland","Girls",13.8,160.9
"7138","Ireland","Girls",8.5,133.7
"7139","Ireland","Girls",7.5,125.9
"7140","Ireland","Girls",12.2,153.9
"7141","Ireland","Girls",11.9,155.3
"7142","Ireland","Girls",7.5,128.5
"7143","Ireland","Girls",15.3,161.9
"7144","Ireland","Girls",15.1,165.9
"7145","Ireland","Girls",8,128.1
"7146","Ireland","Girls",6.8,125
"7147","Ireland","Girls",10.8,152.2
"7148","Ireland","Girls",13,157.3
"7149","Ireland","Girls",10,144.8
"7150","Ireland","Girls",16,160.7
"7151","Ireland","Girls",14,160.7
"7152","Ireland","Girls",16.5,166.9
"7153","Ireland","Girls",5.9,119.3
"7154","Ireland","Girls",12.8,156.1
"7155","Ireland","Girls",10.6,147.9
"7156","Ireland","Girls",16.5,162.8
"7157","Ireland","Girls",12,157.5
"7158","Ireland","Girls",13.8,165.3
"7159","Ireland","Girls",8.6,128
"7160","Ireland","Girls",17,162.1
"7161","Ireland","Girls",18,164.7
"7162","Ireland","Girls",10.7,148.1
"7163","Ireland","Girls",7.3,126.8
"7164","Ireland","Girls",13,159.2
"7165","Ireland","Girls",13.4,157.4
"7166","Ireland","Girls",6.8,117.9
"7167","Ireland","Girls",7.8,129.5
"7168","Ireland","Girls",14.2,161.8
"7169","Ireland","Girls",11.2,148.6
"7170","Ireland","Girls",13.1,150.5
"7171","Ireland","Girls",7,121.9
"7172","Ireland","Girls",14,164.7
"7173","Ireland","Girls",18.8,156.9
"7174","Ireland","Girls",8.2,130.1
"7175","Ireland","Girls",15.7,162.4
"7176","Ireland","Girls",10.2,144.2
"7177","Ireland","Girls",14.5,163.3
"7178","Ireland","Girls",6.1,119.3
"7179","Ireland","Girls",13,160.8
"7180","Ireland","Girls",9.5,141.6
"7181","Ireland","Girls",5.4,114.8
"7182","Ireland","Girls",6.3,116
"7183","Ireland","Girls",16.9,164.3
"7184","Ireland","Girls",13.4,154.5
"7185","Ireland","Girls",17.9,165.7
"7186","Ireland","Girls",17.6,161.9
"7187","Ireland","Girls",9.7,144.9
"7188","Ireland","Girls",10.1,144.9
"7189","Ireland","Girls",18.3,157.5
"7190","Ireland","Girls",13.1,162.1
"7191","Ireland","Girls",8.3,133.3
"7192","Ireland","Girls",14.8,159.4
"7193","Ireland","Girls",10.4,145.7
"7194","Ireland","Girls",14,157.7
"7195","Ireland","Girls",6.6,121
"7196","Ireland","Girls",10.6,147.6
"7197","Ireland","Girls",16.5,162.5
"7198","Ireland","Girls",6.3,119
"7199","Ireland","Girls",17,167.3
"7200","Ireland","Girls",5.7,116.7
"7201","Ireland","Girls",8.5,134.6
"7202","Ireland","Girls",6.9,120.5
"7203","Ireland","Girls",6.3,122.3
"7204","Ireland","Girls",5.6,113.9
"7205","Ireland","Girls",14.6,165
"7206","Ireland","Girls",17.9,164.3
"7207","Ireland","Girls",15.5,163.3
"7208","Ireland","Girls",11.4,147.1
"7209","Ireland","Girls",14,160.4
"7210","Ireland","Girls",18.5,167.6
"7211","Ireland","Girls",6.8,126.9
"7212","Ireland","Girls",18.6,160.1
"7213","Ireland","Girls",15.7,164.3
"7214","Ireland","Girls",8,133.4
"7215","Ireland","Girls",10.1,143.9
"7216","Ireland","Girls",11.8,149.4
"7217","Ireland","Girls",9.4,134
"7218","Ireland","Girls",13.9,161.5
"7219","Ireland","Girls",17.1,165.8
"7220","Ireland","Girls",9.2,140.4
"7221","Ireland","Girls",18.7,158
"7222","Ireland","Girls",8.3,131.6
"7223","Ireland","Girls",5.1,114.6
"7224","Ireland","Girls",15.5,168.3
"7225","Ireland","Girls",10.3,142.5
"7226","Ireland","Girls",15.7,164.9
"7227","Ireland","Girls",9.2,132.3
"7228","Ireland","Girls",16.8,163.5
"7229","Ireland","Girls",8.9,133.5
"7230","Ireland","Girls",6.2,119.9
"7231","Ireland","Girls",8.7,130.8
"7232","Ireland","Girls",14.8,162.2
"7233","Ireland","Girls",14.6,160.5
"7234","Ireland","Girls",17.3,162.9
"7235","Ireland","Girls",17.6,163.4
"7236","Ireland","Girls",6.6,123.2
"7237","Ireland","Girls",13.5,159.7
"7238","Ireland","Girls",11.2,146.9
"7239","Ireland","Girls",18.3,160.2
"7240","Ireland","Girls",12.7,154.2
"7241","Ireland","Girls",14.6,156.5
"7242","Ireland","Girls",7.5,124.6
"7243","Ireland","Girls",13.3,158.5
"7244","Ireland","Girls",14.9,161.6
"7245","Ireland","Girls",12,156.4
"7246","Ireland","Girls",14,160.3
"7247","Ireland","Girls",14.1,160.8
"7248","Ireland","Girls",10,139.6
"7249","Ireland","Girls",8.8,136.7
"7250","Ireland","Girls",14.8,164.4
"7251","Ireland","Girls",12.1,156.2
"7252","Ireland","Girls",10.6,146.2
"7253","Ireland","Girls",7.8,130.6
"7254","Ireland","Girls",16.2,167.5
"7255","Ireland","Girls",6.3,122.2
"7256","Ireland","Girls",14.1,166.3
"7257","Ireland","Girls",7.9,128.5
"7258","Ireland","Girls",18.5,165.4
"7259","Ireland","Girls",16.7,165.1
"7260","Ireland","Girls",12.4,156.5
"7261","Ireland","Girls",7.8,126.9
"7262","Ireland","Girls",5.3,115.6
"7263","Ireland","Girls",17.5,162.7
"7264","Ireland","Girls",16.4,163.5
"7265","Ireland","Girls",13.3,157.2
"7266","Ireland","Girls",12.2,153.3
"7267","Ireland","Girls",7.6,128.8
"7268","Ireland","Girls",15.9,171
"7269","Ireland","Girls",8.3,132.7
"7270","Ireland","Girls",16.9,160.1
"7271","Ireland","Girls",15,157.6
"7272","Ireland","Girls",15.6,166
"7273","Ireland","Girls",9.7,138.3
"7274","Ireland","Girls",12.3,157.5
"7275","Ireland","Girls",18,158.3
"7276","Ireland","Girls",16.3,157.9
"7277","Ireland","Girls",14.4,154.6
"7278","Ireland","Girls",6.3,122.1
"7279","Ireland","Girls",14.6,164.8
"7280","Ireland","Girls",18.4,162.7
"7281","Ireland","Girls",8.7,129.7
"7282","Ireland","Girls",16.9,162.7
"7283","Ireland","Girls",11.9,151.1
"7284","Ireland","Girls",13.7,160.6
"7285","Ireland","Girls",8.3,128.8
"7286","Ireland","Girls",15.9,167.7
"7287","Ireland","Girls",9.4,136.9
"7288","Ireland","Girls",7.8,125.9
"7289","Ireland","Girls",15.8,159
"7290","Ireland","Girls",11.2,144.8
"7291","Ireland","Girls",6.1,126
"7292","Ireland","Girls",8.8,129.5
"7293","Ireland","Girls",15.2,153.9
"7294","Ireland","Girls",18.5,165.5
"7295","Ireland","Girls",17.4,161.4
"7296","Ireland","Girls",17.6,162.5
"7297","Ireland","Girls",12.5,153
"7298","Ireland","Girls",13.3,159.8
"7299","Ireland","Girls",10.3,143.6
"7300","Ireland","Girls",5.4,116.8
"7301","Ireland","Girls",5.6,119.6
"7302","Ireland","Girls",8.5,127.1
"7303","Ireland","Girls",16.9,159.4
"7304","Ireland","Girls",6.4,120.3
"7305","Ireland","Girls",15.9,161.5
"7306","Ireland","Girls",16.7,169.4
"7307","Ireland","Girls",18.5,163.1
"7308","Ireland","Girls",13.3,160.1
"7309","Ireland","Girls",6.5,123
"7310","Ireland","Girls",12.1,153.6
"7311","Ireland","Girls",13.6,158.1
"7312","Ireland","Girls",14,160.2
"7313","Ireland","Girls",16.8,156.1
"7314","Ireland","Girls",7.3,123.9
"7315","Ireland","Girls",11,149.5
"7316","Ireland","Girls",10.3,141
"7317","Ireland","Girls",6.5,123
"7318","Ireland","Girls",8.9,138.8
"7319","Ireland","Girls",14.7,160.3
"7320","Ireland","Girls",16.2,161.4
"7321","Ireland","Girls",6.8,123
"7322","Ireland","Girls",17.4,159.9
"7323","Ireland","Girls",8,134
"7324","Ireland","Girls",11,150
"7325","Ireland","Girls",14,159.6
"7326","Ireland","Girls",10.9,145.9
"7327","Ireland","Girls",12,153.5
"7328","Ireland","Girls",8.5,136.1
"7329","Ireland","Girls",15,163.2
"7330","Ireland","Girls",7.3,126.5
"7331","Ireland","Girls",16.9,168.9
"7332","Ireland","Girls",7,122
"7333","Ireland","Girls",11.1,145.4
"7334","Ireland","Girls",5.4,112.9
"7335","Ireland","Girls",18.7,164.1
"7336","Ireland","Girls",9.8,140
"7337","Ireland","Girls",8.4,129.3
"7338","Ireland","Girls",18.2,160.6
"7339","Ireland","Girls",6.7,120.5
"7340","Ireland","Girls",13.6,164.6
"7341","Ireland","Girls",14.9,163.8
"7342","Ireland","Girls",7.1,122.9
"7343","Ireland","Girls",7.1,123.5
"7344","Ireland","Girls",9.9,142.4
"7345","Ireland","Girls",15.3,163.7
"7346","Ireland","Girls",9.6,138.3
"7347","Ireland","Girls",9.9,145.5
"7348","Ireland","Girls",12.7,154.9
"7349","Ireland","Girls",5.5,119.2
"7350","Ireland","Girls",18.5,164.6
"7351","Ireland","Girls",8.9,134.6
"7352","Ireland","Girls",5.1,115.9
"7353","Ireland","Girls",13.6,156.2
"7354","Ireland","Girls",5.2,119.1
"7355","Ireland","Girls",16.3,160.7
"7356","Ireland","Girls",14.6,158.6
"7357","Ireland","Girls",7.2,121.3
"7358","Ireland","Girls",13.3,156.9
"7359","Ireland","Girls",15,161.4
"7360","Ireland","Girls",7.8,131
"7361","Ireland","Girls",6.9,125.9
"7362","Ireland","Girls",18.6,154.5
"7363","Ireland","Girls",12.3,156.7
"7364","Ireland","Girls",14.7,162.6
"7365","Ireland","Girls",12.1,150.2
"7366","Ireland","Girls",6.8,122.2
"7367","Ireland","Girls",9.6,139.6
"7368","Ireland","Girls",17.5,161.3
"7369","Ireland","Girls",17.1,169.8
"7370","Ireland","Girls",10.2,136
"7371","Ireland","Girls",18.3,163.4
"7372","Ireland","Girls",5.7,119.5
"7373","Ireland","Girls",10.6,148
"7374","Ireland","Girls",7.9,125.3
"7375","Ireland","Girls",6.2,122
"7376","Ireland","Girls",5.7,118.1
"7377","Ireland","Girls",13.6,160
"7378","Ireland","Girls",8.2,132.4
"7379","Ireland","Girls",12,153.5
"7380","Ireland","Girls",18,161.8
"7381","Ireland","Girls",12.1,155.6
"7382","Ireland","Girls",11.9,148.8
"7383","Ireland","Girls",7.1,123.4
"7384","Ireland","Girls",5.3,117.7
"7385","Ireland","Girls",15.4,156.9
"7386","Ireland","Girls",14.7,155.5
"7387","Ireland","Girls",7,120.4
"7388","Ireland","Girls",10.8,150.8
"7389","Ireland","Girls",8.2,132.7
"7390","Ireland","Girls",5.6,120.7
"7391","Ireland","Girls",6.5,123.6
"7392","Ireland","Girls",14.3,155.9
"7393","Ireland","Girls",6.9,119.6
"7394","Ireland","Girls",7.1,126.3
"7395","Ireland","Girls",18.9,161.8
"7396","Ireland","Girls",17.3,162.7
"7397","Ireland","Girls",6.7,121.8
"7398","Ireland","Girls",7.5,129.3
"7399","Ireland","Girls",14.5,158.6
"7400","Ireland","Girls",18.8,164.9
"7401","Ireland","Girls",14.7,159.7
"7402","Ireland","Girls",15.6,156.9
"7403","Ireland","Girls",14.9,159.5
"7404","Ireland","Girls",16.7,167.6
"7405","Ireland","Girls",14.7,156.5
"7406","Ireland","Girls",5.7,119.5
"7407","Ireland","Girls",13.6,154.8
"7408","Ireland","Girls",10.1,142.6
"7409","Ireland","Girls",8,133
"7410","Ireland","Girls",11.5,146.2
"7411","Ireland","Girls",11,151.4
"7412","Ireland","Girls",12.3,153
"7413","Ireland","Girls",12.1,153.5
"7414","Ireland","Girls",5.8,117.2
"7415","Ireland","Girls",14.2,155.1
"7416","Ireland","Girls",6.7,119.5
"7417","Ireland","Girls",13.4,158.3
"7418","Ireland","Girls",7.8,129.2
"7419","Ireland","Girls",18,158
"7420","Ireland","Girls",5.7,121.1
"7421","Ireland","Girls",18.5,164
"7422","Ireland","Girls",15.9,161.2
"7423","Ireland","Girls",18.8,163.5
"7424","Ireland","Girls",17.9,171.3
"7425","Ireland","Girls",14.7,168.6
"7426","Ireland","Girls",9.4,137.5
"7427","Ireland","Girls",8.9,135.7
"7428","Ireland","Girls",11,150
"7429","Ireland","Girls",5.6,117.2
"7430","Ireland","Girls",16.8,164.6
"7431","Ireland","Girls",7.2,126.3
"7432","Ireland","Girls",10.7,144.5
"7433","Ireland","Girls",17.9,159.5
"7434","Ireland","Girls",16.1,161.5
"7435","Ireland","Girls",9.1,138.5
"7436","Ireland","Girls",6.6,115.4
"7437","Ireland","Girls",5.9,118.3
"7438","Ireland","Girls",14.1,157.1
"7439","Ireland","Girls",5.6,115.6
"7440","Ireland","Girls",8.1,130.5
"7441","Ireland","Girls",18.4,159.7
"7442","Ireland","Girls",17.4,164.2
"7443","Ireland","Girls",6.6,124.9
"7444","Ireland","Girls",9.7,136.5
"7445","Ireland","Girls",18.6,160.9
"7446","Ireland","Girls",18.5,172.5
"7447","Ireland","Girls",5.4,120.1
"7448","Ireland","Girls",11.1,146.4
"7449","Ireland","Girls",17.2,161.6
"7450","Ireland","Girls",11.9,146.8
"7451","Ireland","Girls",6.4,121.2
"7452","Ireland","Girls",18.5,163.8
"7453","Ireland","Girls",18.7,166.7
"7454","Ireland","Girls",6.3,124.4
"7455","Ireland","Girls",17.1,164.6
"7456","Ireland","Girls",5.3,118.2
"7457","Ireland","Girls",10.9,149.5
"7458","Ireland","Girls",11.9,159
"7459","Ireland","Girls",16.7,168.9
"7460","Ireland","Girls",15.2,164.6
"7461","Ireland","Girls",15.4,164.7
"7462","Ireland","Girls",11.1,144
"7463","Ireland","Girls",6.5,121.7
"7464","Ireland","Girls",18.3,160.8
"7465","Ireland","Girls",17.8,158.5
"7466","Ireland","Girls",15.5,159.7
